time,rad_dist,lon,lat,v_r,v_theta,v_phi
2018-08-01 00:00:00,151943481.105558,-0.004379,-0.000597,1.625055,-12.186425,-1.573722
2018-08-02 00:00:00,152074196.074442,-0.011305,-0.001489,1.207638,-12.214086,-1.569175
2018-08-03 00:00:00,152176507.316166,-0.018243,-0.002379,0.793530,-12.250135,-1.567078
2018-08-04 00:00:00,152250580.518863,-0.025196,-0.003266,0.379891,-12.276651,-1.565019
2018-08-05 00:00:00,152296471.587202,-0.032161,-0.004152,-0.033547,-12.291106,-1.562687
2018-08-06 00:00:00,152314207.999667,-0.039135,-0.005038,-0.446738,-12.292683,-1.560003
2018-08-07 00:00:00,152303802.375571,-0.046115,-0.005922,-0.859553,-12.280965,-1.556946
2018-08-08 00:00:00,152265256.470902,-0.053098,-0.006806,-1.271824,-12.255657,-1.553515
2018-08-09 00:00:00,152198562.705257,-0.060080,-0.007690,-1.683369,-12.216514,-1.549718
2018-08-10 00:00:00,152103704.849603,-0.067057,-0.008574,-2.093991,-12.163333,-1.545562
2018-08-11 00:00:00,151980658.361305,-0.074025,-0.009458,-2.503491,-12.095965,-1.541049
2018-08-12 00:00:00,151829390.549302,-0.080982,-0.010343,-2.911666,-12.014335,-1.536175
2018-08-13 00:00:00,151649860.647369,-0.087922,-0.011229,-3.318320,-11.918451,-1.530926
2018-08-14 00:00:00,151442019.832130,-0.094842,-0.012117,-3.723265,-11.808393,-1.525282
2018-08-15 00:00:00,151205811.204300,-0.101737,-0.013005,-4.126320,-11.684285,-1.519216
2018-08-16 00:00:00,150941169.743073,-0.108604,-0.013896,-4.527314,-11.546267,-1.512704
2018-08-17 00:00:00,150648022.239206,-0.115439,-0.014789,-4.926079,-11.394473,-1.505722
2018-08-18 00:00:00,150326287.209987,-0.122238,-0.015684,-5.322454,-11.229016,-1.498246
2018-08-19 00:00:00,149975874.797929,-0.128997,-0.016581,-5.716282,-11.049986,-1.490258
2018-08-20 00:00:00,149596686.654233,-0.135712,-0.017482,-6.107407,-10.857453,-1.481740
2018-08-21 00:00:00,149188615.807596,-0.142378,-0.018385,-6.495680,-10.651468,-1.472676
2018-08-22 00:00:00,148751546.518540,-0.148993,-0.019292,-6.880953,-10.432070,-1.463051
2018-08-23 00:00:00,148285354.119303,-0.155550,-0.020202,-7.263085,-10.199291,-1.452850
2018-08-24 00:00:00,147789904.839117,-0.162047,-0.021117,-7.641939,-9.953153,-1.442058
2018-08-25 00:00:00,147265055.614591,-0.168478,-0.022035,-8.017384,-9.693670,-1.430662
2018-08-26 00:00:00,146710653.884833,-0.174840,-0.022957,-8.389293,-9.420850,-1.418648
2018-08-27 00:00:00,146126537.370870,-0.181126,-0.023884,-8.757546,-9.134686,-1.406003
2018-08-28 00:00:00,145512533.838833,-0.187332,-0.024816,-9.122027,-8.835160,-1.392714
2018-08-29 00:00:00,144868460.846356,-0.193454,-0.025754,-9.482626,-8.522239,-1.378769
2018-08-30 00:00:00,144194125.471570,-0.199485,-0.026696,-9.839237,-8.195871,-1.364156
2018-08-31 00:00:00,143489324.024010,-0.205420,-0.027644,-10.191760,-7.855984,-1.348865
2018-09-01 00:00:00,142753841.736774,-0.211253,-0.028599,-10.540098,-7.502487,-1.332884
2018-09-02 00:00:00,141987452.439167,-0.216977,-0.029560,-10.884162,-7.135267,-1.316201
2018-09-03 00:00:00,141189918.209101,-0.222587,-0.030527,-11.223866,-6.754185,-1.298804
2018-09-04 00:00:00,140360989.004463,-0.228075,-0.031502,-11.559129,-6.359079,-1.280679
2018-09-05 00:00:00,139500402.272653,-0.233433,-0.032484,-11.889878,-5.949762,-1.261810
2018-09-06 00:00:00,138607882.537498,-0.238655,-0.033474,-12.216050,-5.526029,-1.242177
2018-09-07 00:00:00,137683140.962727,-0.243730,-0.034473,-12.537592,-5.087665,-1.221753
2018-09-08 00:00:00,136725874.891235,-0.248652,-0.035480,-12.854473,-4.634470,-1.200504
2018-09-09 00:00:00,135735767.359361,-0.253408,-0.036496,-13.166690,-4.166270,-1.178388
2018-09-10 00:00:00,134712486.585460,-0.257991,-0.037523,-13.474277,-3.682943,-1.155353
2018-09-11 00:00:00,133655685.432195,-0.262389,-0.038559,-13.777306,-3.184411,-1.131337
2018-09-12 00:00:00,132565000.842851,-0.266590,-0.039607,-14.075893,-2.670636,-1.106275
2018-09-13 00:00:00,131440053.244308,-0.270583,-0.040665,-14.370277,-2.141426,-1.080075
2018-09-14 00:00:00,130280435.404266,-0.274355,-0.041735,-14.660488,-1.597097,-1.052711
2018-09-15 00:00:00,129085743.700919,-0.277892,-0.042817,-14.946845,-1.037433,-1.024089
2018-09-16 00:00:00,127855545.204496,-0.281181,-0.043912,-15.229623,-0.462356,-0.994135
2018-09-17 00:00:00,126589387.827511,-0.284205,-0.045020,-15.509137,0.128247,-0.962773
2018-09-18 00:00:00,125286799.592633,-0.286949,-0.046142,-15.785749,0.734519,-0.929923
2018-09-19 00:00:00,123947287.870359,-0.289395,-0.047278,-16.059876,1.356637,-0.895500
2018-09-20 00:00:00,122570338.579856,-0.291524,-0.048429,-16.331995,1.994804,-0.859413
2018-09-21 00:00:00,121155415.341882,-0.293316,-0.049595,-16.602653,2.649250,-0.821562
2018-09-22 00:00:00,119701958.554439,-0.294750,-0.050777,-16.872475,3.320228,-0.781843
2018-09-23 00:00:00,118209384.321000,-0.295801,-0.051976,-17.142179,4.008020,-0.740139
2018-09-24 00:00:00,116677083.051065,-0.296444,-0.053192,-17.412590,4.712932,-0.696326
2018-09-25 00:00:00,115104417.229889,-0.296650,-0.054426,-17.684671,5.435297,-0.650269
2018-09-26 00:00:00,113490716.750805,-0.296390,-0.055678,-17.959592,6.175471,-0.601822
2018-09-27 00:00:00,111835265.516503,-0.295631,-0.056949,-18.238967,6.933789,-0.550832
2018-09-28 00:00:00,110137224.070811,-0.294336,-0.058240,-18.527057,7.710141,-0.497183
2018-09-29 00:00:00,108417041.667024,-0.292911,-0.059328,-18.169491,5.864548,0.739687
2018-09-30 00:00:00,106742376.027529,-0.292341,-0.059636,-18.531359,6.667760,0.798134
2018-10-01 00:00:00,105015746.355371,-0.291205,-0.059935,-18.923424,7.487911,0.859301
2018-10-02 00:00:00,103235555.065091,-0.289457,-0.060223,-19.327054,8.332279,0.922862
2018-10-03 00:00:00,101400517.733362,-0.287046,-0.060498,-19.743401,9.202064,0.988966
2018-10-04 00:00:00,99509321.705906,-0.283912,-0.060759,-20.174804,10.098232,1.057811
2018-10-05 00:00:00,97560593.511051,-0.279989,-0.061004,-20.624169,11.021728,1.129621
2018-10-06 00:00:00,95552888.765981,-0.275203,-0.061231,-21.094936,11.973499,1.204658
2018-10-07 00:00:00,93484687.111036,-0.269468,-0.061436,-21.591139,12.954478,1.283212
2018-10-08 00:00:00,91354389.237813,-0.262688,-0.061615,-22.117493,13.965563,1.365617
2018-10-09 00:00:00,89160315.591934,-0.254755,-0.061766,-22.679525,15.007582,1.452245
2018-10-10 00:00:00,86900707.063556,-0.245541,-0.061882,-23.283725,16.081255,1.543518
2018-10-11 00:00:00,84573728.438363,-0.234901,-0.061958,-23.937729,17.187140,1.639910
2018-10-12 00:00:00,82177475.821392,-0.222668,-0.061987,-24.650556,18.325555,1.741955
2018-10-13 00:00:00,79709989.863671,-0.208644,-0.061958,-25.432902,19.496461,1.850259
2018-10-14 00:00:00,77169277.517899,-0.192598,-0.061861,-26.297507,20.699289,1.965510
2018-10-15 00:00:00,74553346.120484,-0.174257,-0.061682,-27.259628,21.932671,2.088492
2018-10-16 00:00:00,71860256.310103,-0.153293,-0.061402,-28.337637,23.194054,2.220101
2018-10-17 00:00:00,69088201.979641,-0.129313,-0.061000,-29.553779,24.479126,2.361364
2018-10-18 00:00:00,66235631.236269,-0.101839,-0.060446,-30.935142,25.780961,2.513452
2018-10-19 00:00:00,63301429.317411,-0.070283,-0.059703,-32.514884,27.088746,2.677696
2018-10-20 00:00:00,60285195.922331,-0.033917,-0.058724,-34.333784,28.385851,2.855584
2018-10-21 00:00:00,57187668.373038,0.008173,-0.057442,-36.442132,29.646892,3.048750
2018-10-22 00:00:00,54011372.737649,0.057146,-0.055773,-38.901975,30.833171,3.258897
2018-10-23 00:00:00,50761635.812599,0.114492,-0.053600,-41.789473,31.885566,3.487637
2018-10-24 00:00:00,47448174.862557,0.182141,-0.050763,-45.196727,32.713332,3.736127
2018-10-25 00:00:00,44087613.031753,0.262625,-0.047045,-49.231354,33.176586,4.004328
2018-10-26 00:00:00,40707485.176554,0.359273,-0.042146,-54.009443,33.059244,4.289506
2018-10-27 00:00:00,37352561.775282,0.476441,-0.035664,-59.632256,32.029678,4.583342
2018-10-28 00:00:00,34094544.461224,0.619686,-0.027088,-66.126176,29.591647,4.866573
2018-10-29 00:00:00,31045711.811583,0.795605,-0.015858,-73.310304,25.050878,5.100176
2018-10-30 00:00:00,28374084.486987,1.010697,-0.001604,-80.557381,17.586096,5.214563
2018-10-31 00:00:00,26308474.965038,1.268132,0.015297,-86.518114,6.616234,5.108151
2018-11-01 00:00:00,25106679.944921,1.562091,0.032981,-89.209145,-7.408072,4.682907
2018-11-02 00:00:00,24964188.484281,1.873495,0.048167,-87.055497,-22.370888,3.928412
2018-11-03 00:00:00,25906871.836055,2.174907,0.057967,-80.330454,-35.316273,2.973449
2018-11-04 00:00:00,27774421.125360,2.443754,0.061807,-71.065612,-44.377626,2.008279
2018-11-05 00:00:00,30314145.667068,2.670545,0.061116,-61.452500,-49.506130,1.164973
2018-11-06 00:00:00,33284497.565656,2.856548,0.057767,-52.786439,-51.651486,0.486398
2018-11-07 00:00:00,36501404.865426,3.007817,0.053174,-45.506842,-51.861685,-0.038486
2018-11-08 00:00:00,39839603.538808,3.131163,0.048177,-39.592969,-50.926322,-0.438614
2018-11-09 00:00:00,43218402.194707,-3.050670,0.043212,-34.855225,-49.357542,-0.743108
2018-11-10 00:00:00,46587185.188423,-2.966602,0.038481,-31.075154,-47.465902,-0.975761
2018-11-11 00:00:00,49914703.984885,-2.896211,0.034063,-28.057028,-45.433632,-1.154590
2018-11-12 00:00:00,53181986.310019,-2.836756,0.029976,-25.640470,-43.365438,-1.292853
2018-11-13 00:00:00,56377826.336927,-2.786154,0.026208,-23.698785,-41.320127,-1.400244
2018-11-14 00:00:00,59495949.112714,-2.742804,0.022737,-22.133249,-39.329499,-1.483874
2018-11-15 00:00:00,62533222.984300,-2.705466,0.019535,-20.867144,-37.409510,-1.549004
2018-11-16 00:00:00,65488524.124885,-2.673164,0.016575,-19.840687,-35.566848,-1.599567
2018-11-17 00:00:00,68362007.784483,-2.645126,0.013830,-19.007029,-33.802836,-1.638535
2018-11-18 00:00:00,71154635.957244,-2.620729,0.011279,-18.329196,-32.115764,-1.668183
2018-11-19 00:00:00,73867868.434732,-2.599471,0.008900,-17.777791,-30.502279,-1.690269
2018-11-20 00:00:00,76503459.325183,-2.580937,0.006675,-17.329262,-28.958218,-1.706163
2018-11-21 00:00:00,79063322.437379,-2.564785,0.004588,-16.964602,-27.479104,-1.716948
2018-11-22 00:00:00,81549442.308126,-2.550729,0.002625,-16.668361,-26.060445,-1.723481
2018-11-23 00:00:00,83963815.380030,-2.538528,0.000774,-16.427891,-24.697900,-1.726450
2018-11-24 00:00:00,86308411.686093,-2.527979,-0.000975,-16.232771,-23.387380,-1.726409
2018-11-25 00:00:00,88585150.318249,-2.518906,-0.002633,-16.074348,-22.125102,-1.723806
2018-11-26 00:00:00,90795884.272773,-2.511161,-0.004207,-15.945391,-20.907604,-1.719010
2018-11-27 00:00:00,92942391.657272,-2.504613,-0.005705,-15.839814,-19.731754,-1.712325
2018-11-28 00:00:00,95026371.226585,-2.499150,-0.007133,-15.752463,-18.594730,-1.704006
2018-11-29 00:00:00,97049440.847028,-2.494673,-0.008497,-15.678954,-17.494000,-1.694267
2018-11-30 00:00:00,99013137.918647,-2.491094,-0.009803,-15.615543,-16.427295,-1.683292
2018-12-01 00:00:00,100918921.082126,-2.488338,-0.011054,-15.559020,-15.392578,-1.671238
2018-12-02 00:00:00,102768172.743351,-2.486335,-0.012254,-15.506632,-14.388024,-1.658241
2018-12-03 00:00:00,104562202.091280,-2.485024,-0.013409,-15.456013,-13.411993,-1.644418
2018-12-04 00:00:00,106302248.384325,-2.484352,-0.014520,-15.405129,-12.463009,-1.629871
2018-12-05 00:00:00,107989484.350512,-2.484269,-0.015591,-15.352229,-11.539745,-1.614690
2018-12-06 00:00:00,109625019.595837,-2.484730,-0.016625,-15.295813,-10.641002,-1.598951
2018-12-07 00:00:00,111209903.950146,-2.485696,-0.017625,-15.234592,-9.765696,-1.582720
2018-12-08 00:00:00,112745130.705470,-2.487130,-0.018591,-15.167468,-8.912849,-1.566056
2018-12-09 00:00:00,114231639.718012,-2.488999,-0.019528,-15.093499,-8.081574,-1.549006
2018-12-10 00:00:00,115670320.328766,-2.491273,-0.020435,-15.011871,-7.271088,-1.530980
2018-12-11 00:00:00,117062012.749875,-2.493924,-0.021316,-14.921937,-6.480638,-1.513279
2018-12-12 00:00:00,118407514.945977,-2.496927,-0.022172,-14.823106,-5.709593,-1.495300
2018-12-13 00:00:00,119707580.839086,-2.500258,-0.023004,-14.714891,-4.957375,-1.477067
2018-12-14 00:00:00,120962924.011042,-2.503895,-0.023814,-14.596885,-4.223469,-1.458601
2018-12-15 00:00:00,122174219.850539,-2.507820,-0.024603,-14.468752,-3.507411,-1.439919
2018-12-16 00:00:00,123342107.554912,-2.512013,-0.025372,-14.330219,-2.808789,-1.421034
2018-12-17 00:00:00,124467191.992574,-2.516458,-0.026123,-14.181070,-2.127228,-1.401957
2018-12-18 00:00:00,125550045.436823,-2.521138,-0.026856,-14.021146,-1.462386,-1.382694
2018-12-19 00:00:00,126591209.178100,-2.526039,-0.027573,-13.850339,-0.813944,-1.363248
2018-12-20 00:00:00,127591195.022372,-2.531147,-0.028273,-13.668587,-0.181604,-1.343616
2018-12-21 00:00:00,128550486.683005,-2.536449,-0.028959,-13.475867,0.434911,-1.323794
2018-12-22 00:00:00,129469541.073109,-2.541933,-0.029631,-13.272185,1.035851,-1.303774
2018-12-23 00:00:00,130348789.504976,-2.547589,-0.030289,-13.057558,1.621423,-1.283544
2018-12-24 00:00:00,131188638.802797,-2.553404,-0.030934,-12.832006,2.191780,-1.263096
2018-12-25 00:00:00,131989472.334394,-2.559371,-0.031566,-12.595535,2.747001,-1.242424
2018-12-26 00:00:00,132751650.967355,-2.565479,-0.032187,-12.348140,3.287096,-1.221528
2018-12-27 00:00:00,133475513.954501,-2.571719,-0.032797,-12.089809,3.812018,-1.200412
2018-12-28 00:00:00,134161379.753260,-2.578082,-0.033396,-11.820536,4.321673,-1.179083
2018-12-29 00:00:00,134809546.783140,-2.584561,-0.033984,-11.540330,4.815949,-1.157553
2018-12-30 00:00:00,135420294.125191,-2.591148,-0.034563,-11.249226,5.294724,-1.135832
2018-12-31 00:00:00,135993882.166962,-2.597833,-0.035132,-10.947281,5.757878,-1.113931
2019-01-01 00:00:00,136530553.196208,-2.604611,-0.035693,-10.634582,6.205295,-1.091859
2019-01-02 00:00:00,137030531.946286,-2.611473,-0.036244,-10.311240,6.636864,-1.069625
2019-01-03 00:00:00,137494026.095936,-2.618413,-0.036788,-9.977385,7.052482,-1.047232
2019-01-04 00:00:00,137921226.725891,-2.625423,-0.037323,-9.633170,7.452052,-1.024685
2019-01-05 00:00:00,138312308.734510,-2.632498,-0.037851,-9.278765,7.835484,-1.001986
2019-01-06 00:00:00,138667431.214437,-2.639629,-0.038372,-8.914356,8.202694,-0.979134
2019-01-07 00:00:00,138986737.792078,-2.646812,-0.038885,-8.540142,8.553606,-0.956126
2019-01-08 00:00:00,139270356.931493,-2.654039,-0.039393,-8.156335,8.888150,-0.932957
2019-01-09 00:00:00,139518402.204124,-2.661305,-0.039893,-7.763156,9.206261,-0.909621
2019-01-10 00:00:00,139730972.525614,-2.668603,-0.040388,-7.360833,9.507880,-0.886109
2019-01-11 00:00:00,139908152.360812,-2.675929,-0.040878,-6.949601,9.792948,-0.862410
2019-01-12 00:00:00,140050011.897894,-2.683275,-0.041361,-6.529697,10.061412,-0.838514
2019-01-13 00:00:00,140156607.192409,-2.690637,-0.041840,-6.101365,10.313223,-0.814407
2019-01-14 00:00:00,140227980.281893,-2.698009,-0.042313,-5.664848,10.548337,-0.790074
2019-01-15 00:00:00,140264159.271574,-2.705385,-0.042782,-5.220398,10.766723,-0.765498
2019-01-16 00:00:00,140265158.391555,-2.712760,-0.043246,-4.768271,10.968366,-0.740662
2019-01-17 00:00:00,140230978.025728,-2.720129,-0.043705,-4.308726,11.153270,-0.715541
2019-01-18 00:00:00,140161604.712561,-2.727485,-0.044161,-3.842029,11.321462,-0.690113
2019-01-19 00:00:00,140057011.117739,-2.734825,-0.044612,-3.368446,11.472985,-0.664349
2019-01-20 00:00:00,139917155.978567,-2.742143,-0.045059,-2.888236,11.607885,-0.638224
2019-01-21 00:00:00,139741984.019854,-2.749433,-0.045502,-2.401641,11.726187,-0.611714
2019-01-22 00:00:00,139531425.840922,-2.756690,-0.045942,-1.908873,11.827870,-0.584799
2019-01-23 00:00:00,139285397.773218,-2.763910,-0.046378,-1.410115,11.912848,-0.557469
2019-01-24 00:00:00,139003801.707882,-2.771087,-0.046810,-0.905514,11.980968,-0.529720
2019-01-25 00:00:00,138686524.892497,-2.778215,-0.047239,-0.395201,12.032029,-0.501552
2019-01-26 00:00:00,138333439.696070,-2.785288,-0.047664,0.120709,12.065809,-0.472967
2019-01-27 00:00:00,137944403.341183,-2.792302,-0.048086,0.642099,12.082087,-0.443967
2019-01-28 00:00:00,137519257.602061,-2.799248,-0.048505,1.168849,12.080660,-0.414549
2019-01-29 00:00:00,137057828.467137,-2.806122,-0.048921,1.700839,12.061351,-0.384708
2019-01-30 00:00:00,136559925.764543,-2.812915,-0.049334,2.237946,12.024009,-0.354433
2019-01-31 00:00:00,136025342.748742,-2.819622,-0.049743,2.780049,11.968501,-0.323712
2019-02-01 00:00:00,135453855.646306,-2.826235,-0.050150,3.327037,11.894716,-0.292528
2019-02-02 00:00:00,134845223.158671,-2.832746,-0.050554,3.878805,11.802554,-0.260860
2019-02-03 00:00:00,134199185.919407,-2.839147,-0.050956,4.435264,11.691931,-0.228687
2019-02-04 00:00:00,133515465.903354,-2.845430,-0.051354,4.996337,11.562773,-0.195981
2019-02-05 00:00:00,132793765.784666,-2.851586,-0.051751,5.561965,11.415021,-0.162715
2019-02-06 00:00:00,132033768.240548,-2.857607,-0.052144,6.132111,11.248626,-0.128856
2019-02-07 00:00:00,131235135.197154,-2.863483,-0.052536,6.706759,11.063552,-0.094369
2019-02-08 00:00:00,130397507.013807,-2.869203,-0.052924,7.285919,10.859774,-0.059216
2019-02-09 00:00:00,129520501.601348,-2.874758,-0.053311,7.869629,10.637278,-0.023355
2019-02-10 00:00:00,128603713.470083,-2.880136,-0.053694,8.457959,10.396061,0.013257
2019-02-11 00:00:00,127646712.702382,-2.885326,-0.054076,9.051017,10.136132,0.050670
2019-02-12 00:00:00,126649043.844632,-2.890314,-0.054455,9.648947,9.857513,0.088934
2019-02-13 00:00:00,125610224.712800,-2.895089,-0.054831,10.251937,9.560242,0.128105
2019-02-14 00:00:00,124529745.105427,-2.899636,-0.055204,10.860219,9.244378,0.168242
2019-02-15 00:00:00,123407065.417530,-2.903941,-0.055574,11.474079,8.910002,0.209410
2019-02-16 00:00:00,122241615.148380,-2.907987,-0.055942,12.093858,8.557222,0.251676
2019-02-17 00:00:00,121032791.295833,-2.911758,-0.056306,12.719960,8.186163,0.295110
2019-02-18 00:00:00,119779956.629567,-2.915235,-0.056666,13.352866,7.796957,0.339785
2019-02-19 00:00:00,118482437.835339,-2.918400,-0.057022,13.993143,7.389720,0.385771
2019-02-20 00:00:00,117139523.522370,-2.921231,-0.057374,14.641458,6.964533,0.433139
2019-02-21 00:00:00,115750462.086149,-2.923705,-0.057721,15.298589,6.521432,0.481958
2019-02-22 00:00:00,114314459.419383,-2.925798,-0.058063,15.965438,6.060413,0.532303
2019-02-23 00:00:00,112830676.464948,-2.927483,-0.058400,16.643033,5.581457,0.584252
2019-02-24 00:00:00,111298226.606208,-2.928730,-0.058730,17.332542,5.084562,0.637898
2019-02-25 00:00:00,109716172.892785,-2.929506,-0.059053,18.035287,4.569772,0.693345
2019-02-26 00:00:00,108083525.103725,-2.929776,-0.059368,18.752758,4.037195,0.750712
2019-02-27 00:00:00,106399236.655809,-2.929499,-0.059674,19.486640,3.487024,0.810136
2019-02-28 00:00:00,104662201.373058,-2.928633,-0.059970,20.238838,2.919545,0.871771
2019-03-01 00:00:00,102871250.145477,-2.927127,-0.060255,21.011514,2.335147,0.935787
2019-03-02 00:00:00,101025147.522026,-2.924928,-0.060527,21.807121,1.734347,1.002377
2019-03-03 00:00:00,99122588.306959,-2.921975,-0.060785,22.628451,1.117806,1.071754
2019-03-04 00:00:00,97162194.262619,-2.918199,-0.061026,23.478681,0.486364,1.144155
2019-03-05 00:00:00,95142511.070340,-2.913525,-0.061248,24.361441,-0.158918,1.219848
2019-03-06 00:00:00,93062005.769385,-2.907864,-0.061448,25.280880,-0.816701,1.299130
2019-03-07 00:00:00,90919064.991741,-2.901119,-0.061622,26.241749,-1.485302,1.382337
2019-03-08 00:00:00,88711994.450161,-2.893176,-0.061766,27.249509,-2.162596,1.469846
2019-03-09 00:00:00,86439020.337974,-2.883906,-0.061874,28.310440,-2.845903,1.562082
2019-03-10 00:00:00,84098293.590345,-2.873160,-0.061941,29.431797,-3.531831,1.659528
2019-03-11 00:00:00,81687898.389845,-2.860763,-0.061958,30.621970,-4.216071,1.762731
2019-03-12 00:00:00,79205866.893445,-2.846513,-0.061917,31.890702,-4.893130,1.872312
2019-03-13 00:00:00,76650203.147113,-2.830171,-0.061804,33.249326,-5.555965,1.988979
2019-03-14 00:00:00,74018920.378284,-2.811453,-0.061606,34.711065,-6.195490,2.113543
2019-03-15 00:00:00,71310098.484496,-2.790020,-0.061303,36.291377,-6.799905,2.246929
2019-03-16 00:00:00,68521971.058617,-2.765463,-0.060873,38.008354,-7.353771,2.390194
2019-03-17 00:00:00,65653056.730426,-2.737283,-0.060284,39.883167,-7.836710,2.544541
2019-03-18 00:00:00,62702357.959954,-2.704868,-0.059499,41.940533,-8.221583,2.711333
2019-03-19 00:00:00,59669662.764505,-2.667457,-0.058464,44.209124,-8.471878,2.892086
2019-03-20 00:00:00,56556005.780697,-2.624092,-0.057112,46.721754,-8.537955,3.088448
2019-03-21 00:00:00,53364379.071964,-2.573556,-0.055353,49.514995,-8.351574,3.302114
2019-03-22 00:00:00,50100839.160132,-2.514280,-0.053061,52.627477,-7.817931,3.534635
2019-03-23 00:00:00,46776249.601355,-2.444228,-0.050068,56.095346,-6.804125,3.786999
2019-03-24 00:00:00,43409041.994618,-2.360724,-0.046140,59.941910,-5.122934,4.058778
2019-03-25 00:00:00,40029611.611743,-2.260253,-0.040961,64.155327,-2.511486,4.346415
2019-03-26 00:00:00,36687233.294025,-2.138224,-0.034104,68.643323,1.391759,4.639928
2019-03-27 00:00:00,33460545.830866,-1.988842,-0.025043,73.146882,7.055932,4.916926
2019-03-28 00:00:00,30471879.665843,-1.805385,-0.013226,77.095782,15.004412,5.133097
2019-03-29 00:00:00,27901773.648991,-1.581676,0.001621,79.435063,25.591650,5.211878
2019-03-30 00:00:00,25989216.204839,-1.315844,0.018878,78.624206,38.485647,5.047827
2019-03-31 00:00:00,24988631.142920,-1.016216,0.036339,73.255701,52.044162,4.552936
2019-04-01 00:00:00,25068691.131857,-0.704333,0.050608,63.349329,63.523485,3.744158
2019-04-02 00:00:00,26214844.041119,-0.407775,0.059166,50.913062,70.727810,2.772742
2019-04-03 00:00:00,28238642.806678,-0.146776,0.061942,38.600146,73.404031,1.824937
2019-04-04 00:00:00,30882812.829834,0.071769,0.060573,28.099670,72.751244,1.014043
2019-04-05 00:00:00,33915535.610227,0.250545,0.056880,19.883114,70.197138,0.368528
2019-04-06 00:00:00,37165294.758368,0.395994,0.052155,13.742925,66.779881,-0.128554
2019-04-07 00:00:00,40517053.724398,0.514821,0.047140,9.264968,63.105781,-0.507070
2019-04-08 00:00:00,43897221.706750,0.612718,0.042212,6.047886,59.485842,-0.795260
2019-04-09 00:00:00,47259805.559191,0.694154,0.037542,3.767602,56.061814,-1.015704
2019-04-10 00:00:00,50576495.562595,0.762545,0.033191,2.179870,52.886432,-1.185355
2019-04-11 00:00:00,53830177.897721,0.820482,0.029171,1.105332,49.968243,-1.316658
2019-04-12 00:00:00,57010825.483104,0.869942,0.025467,0.413143,47.295219,-1.418713
2019-04-13 00:00:00,60112913.748324,0.912442,0.022053,0.007598,44.846865,-1.498203
2019-04-14 00:00:00,63133790.587284,0.949164,0.018903,-0.181807,42.600205,-1.560085
2019-04-15 00:00:00,66072638.173460,0.981036,0.015989,-0.207479,40.532657,-1.608068
2019-04-16 00:00:00,68929805.979936,1.008798,0.013286,-0.108763,38.623314,-1.644963
2019-04-17 00:00:00,71706377.042853,1.033045,0.010772,0.084512,36.853390,-1.672923
2019-04-18 00:00:00,74403884.200549,1.054260,0.008426,0.349509,35.206289,-1.693615
2019-04-19 00:00:00,77024122.940615,1.072842,0.006231,0.668569,33.667490,-1.708343
2019-04-20 00:00:00,79569027.490290,1.089119,0.004170,1.027910,32.224345,-1.718137
2019-04-21 00:00:00,82040588.927194,1.103368,0.002232,1.416674,30.865865,-1.723819
2019-04-22 00:00:00,84440801.132616,1.115821,0.000403,1.826234,29.582502,-1.726052
2019-04-23 00:00:00,86771625.681954,1.126675,-0.001326,2.249691,28.365957,-1.725371
2019-04-24 00:00:00,89034969.490191,1.136099,-0.002965,2.681488,27.209003,-1.722216
2019-04-25 00:00:00,91232671.150681,1.144239,-0.004522,3.117133,26.105335,-1.716950
2019-04-26 00:00:00,93366493.157876,1.151220,-0.006005,3.552969,25.049441,-1.709871
2019-04-27 00:00:00,95438118.132030,1.157154,-0.007419,3.986016,24.036493,-1.701230
2019-04-28 00:00:00,97449147.746299,1.162135,-0.008770,4.413829,23.062254,-1.691235
2019-04-29 00:00:00,99401103.455776,1.166249,-0.010063,4.834397,22.123001,-1.680063
2019-04-30 00:00:00,101295428.402762,1.169571,-0.011302,5.246055,21.215457,-1.667862
2019-05-01 00:00:00,103133490.064292,1.172166,-0.012493,5.647425,20.336736,-1.654758
2019-05-02 00:00:00,104916583.340516,1.174095,-0.013638,6.037353,19.484293,-1.640860
2019-05-03 00:00:00,106645933.875464,1.175411,-0.014740,6.414878,18.655879,-1.626261
2019-05-04 00:00:00,108322701.466688,1.176162,-0.015803,6.779195,17.849511,-1.611040
2019-05-05 00:00:00,109947983.466362,1.176389,-0.016830,7.129634,17.063432,-1.595267
2019-05-06 00:00:00,111522818.108761,1.176134,-0.017822,7.465642,16.296084,-1.579004
2019-05-07 00:00:00,113048187.721988,1.175431,-0.018782,7.786776,15.546085,-1.562304
2019-05-08 00:00:00,114525021.797921,1.174312,-0.019712,8.092689,14.812203,-1.545213
2019-05-09 00:00:00,115954199.905769,1.172807,-0.020614,8.383123,14.093336,-1.527773
2019-05-10 00:00:00,117336554.442438,1.170943,-0.021490,8.657904,13.388496,-1.510017
2019-05-11 00:00:00,118672873.218459,1.168745,-0.022341,8.916927,12.696799,-1.491977
2019-05-12 00:00:00,119963901.881866,1.166235,-0.023169,9.160152,12.017446,-1.473676
2019-05-13 00:00:00,121210346.184880,1.163434,-0.023975,9.387586,11.349722,-1.455135
2019-05-14 00:00:00,122412874.099792,1.160362,-0.024760,9.599277,10.692985,-1.436370
2019-05-15 00:00:00,123572117.791359,1.157036,-0.025526,9.795296,10.046660,-1.417392
2019-05-16 00:00:00,124688675.453462,1.153472,-0.026273,9.975726,9.410239,-1.398208
