time,rad_dist,lon,lat,v_r,v_theta,v_phi
2018-09-30 00:00:00,149835515.812935,-0.000002,0.000000,2.281791,-4.346385,0.844771
2018-10-01 00:00:00,150026662.060368,-0.002533,0.000487,2.131210,-4.441381,0.844854
2018-10-02 00:00:00,150205799.084225,-0.005111,0.000972,1.979857,-4.531551,0.844648
2018-10-03 00:00:00,150372917.429831,-0.007733,0.001456,1.827778,-4.616742,0.844144
2018-10-04 00:00:00,150528008.429824,-0.010399,0.001939,1.675021,-4.696784,0.843331
2018-10-05 00:00:00,150671064.171425,-0.013104,0.002421,1.521634,-4.771497,0.842207
2018-10-06 00:00:00,150802077.467287,-0.015847,0.002901,1.367675,-4.840705,0.840774
2018-10-07 00:00:00,150921041.827563,-0.018624,0.003379,1.213201,-4.904250,0.839037
2018-10-08 00:00:00,151027951.435977,-0.021434,0.003856,1.058273,-4.962017,0.837011
2018-10-09 00:00:00,151122801.127023,-0.024274,0.004332,0.902954,-5.013935,0.834712
2018-10-10 00:00:00,151205586.366702,-0.027140,0.004806,0.747306,-5.059991,0.832159
2018-10-11 00:00:00,151276303.234867,-0.030030,0.005278,0.591392,-5.100218,0.829371
2018-10-12 00:00:00,151334948.410197,-0.032942,0.005748,0.435273,-5.134684,0.826363
2018-10-13 00:00:00,151381519.157359,-0.035873,0.006217,0.279012,-5.163471,0.823151
2018-10-14 00:00:00,151416013.316499,-0.038820,0.006685,0.122668,-5.186663,0.819741
2018-10-15 00:00:00,151438429.294842,-0.041781,0.007150,-0.033699,-5.204340,0.816143
2018-10-16 00:00:00,151448766.060468,-0.044754,0.007615,-0.190028,-5.216575,0.812357
2018-10-17 00:00:00,151447023.138481,-0.047737,0.008077,-0.346259,-5.223425,0.808389
2018-10-18 00:00:00,151433200.608808,-0.050726,0.008538,-0.502333,-5.224949,0.804237
2018-10-19 00:00:00,151407299.106923,-0.053720,0.008997,-0.658190,-5.221200,0.799902
2018-10-20 00:00:00,151369319.826045,-0.056716,0.009455,-0.813773,-5.212233,0.795382
2018-10-21 00:00:00,151319264.521922,-0.059712,0.009910,-0.969022,-5.198110,0.790675
2018-10-22 00:00:00,151257135.519481,-0.062707,0.010365,-1.123881,-5.178895,0.785777
2018-10-23 00:00:00,151182935.721930,-0.065697,0.010818,-1.278295,-5.154657,0.780682
2018-10-24 00:00:00,151096668.621958,-0.068681,0.011269,-1.432210,-5.125466,0.775379
2018-10-25 00:00:00,150998338.315258,-0.071657,0.011718,-1.585571,-5.091375,0.769857
2018-10-26 00:00:00,150887949.516269,-0.074623,0.012166,-1.738320,-5.052423,0.764102
2018-10-27 00:00:00,150765507.575944,-0.077575,0.012612,-1.890402,-5.008616,0.758096
2018-10-28 00:00:00,150631018.502685,-0.080514,0.013056,-2.041759,-4.959928,0.751825
2018-10-29 00:00:00,150484488.984925,-0.083435,0.013499,-2.192325,-4.906294,0.745272
2018-10-30 00:00:00,150325926.416550,-0.086337,0.013940,-2.342033,-4.847616,0.738425
2018-10-31 00:00:00,150155338.924715,-0.089219,0.014378,-2.490816,-4.783771,0.731276
2018-11-01 00:00:00,149972735.400705,-0.092076,0.014815,-2.638598,-4.714619,0.723819
2018-11-02 00:00:00,149778125.532766,-0.094907,0.015250,-2.785305,-4.640017,0.716055
2018-11-03 00:00:00,149571519.842603,-0.097709,0.015682,-2.930861,-4.559822,0.707990
2018-11-04 00:00:00,149352929.724020,-0.100480,0.016112,-3.075191,-4.473912,0.699631
2018-11-05 00:00:00,149122367.485222,-0.103216,0.016540,-3.218219,-4.382189,0.690992
2018-11-06 00:00:00,148879846.393387,-0.105915,0.016965,-3.359878,-4.284585,0.682086
2018-11-07 00:00:00,148625380.723688,-0.108573,0.017388,-3.500100,-4.181079,0.672929
2018-11-08 00:00:00,148358985.810553,-0.111188,0.017809,-3.638826,-4.071682,0.663533
2018-11-09 00:00:00,148080678.102938,-0.113757,0.018227,-3.776000,-3.956442,0.653911
2018-11-10 00:00:00,147790475.223264,-0.116275,0.018642,-3.911574,-3.835434,0.644069
2018-11-11 00:00:00,147488396.030251,-0.118741,0.019055,-4.045502,-3.708747,0.634013
2018-11-12 00:00:00,147174460.685540,-0.121151,0.019465,-4.177742,-3.576474,0.623746
2018-11-13 00:00:00,146848690.724494,-0.123502,0.019872,-4.308256,-3.438710,0.613265
2018-11-14 00:00:00,146511109.131592,-0.125791,0.020276,-4.437008,-3.295547,0.602567
2018-11-15 00:00:00,146161740.420216,-0.128015,0.020678,-4.563965,-3.147067,0.591651
2018-11-16 00:00:00,145800610.717376,-0.130170,0.021076,-4.689094,-2.993355,0.580510
2018-11-17 00:00:00,145427747.853302,-0.132254,0.021472,-4.812369,-2.834497,0.569139
2018-11-18 00:00:00,145043181.456397,-0.134263,0.021865,-4.933767,-2.670581,0.557531
2018-11-19 00:00:00,144646943.053938,-0.136193,0.022254,-5.053267,-2.501708,0.545678
2018-11-20 00:00:00,144239066.178143,-0.138043,0.022640,-5.170856,-2.327985,0.533570
2018-11-21 00:00:00,143819586.478811,-0.139808,0.023023,-5.286523,-2.149530,0.521192
2018-11-22 00:00:00,143388541.841988,-0.141485,0.023403,-5.400264,-1.966461,0.508530
2018-11-23 00:00:00,142945972.515856,-0.143072,0.023779,-5.512075,-1.778889,0.495568
2018-11-24 00:00:00,142491921.243337,-0.144564,0.024151,-5.621953,-1.586903,0.482281
2018-11-25 00:00:00,142026433.402211,-0.145958,0.024520,-5.729893,-1.390551,0.468656
2018-11-26 00:00:00,141549557.153247,-0.147251,0.024884,-5.835885,-1.189834,0.454673
2018-11-27 00:00:00,141061343.596485,-0.148440,0.025245,-5.939918,-0.984710,0.440321
2018-11-28 00:00:00,140561846.936273,-0.149520,0.025601,-6.041976,-0.775099,0.425593
2018-11-29 00:00:00,140051124.655298,-0.150488,0.025952,-6.142044,-0.560895,0.410491
2018-11-30 00:00:00,139529237.698530,-0.151339,0.026299,-6.240109,-0.341990,0.395017
2018-12-01 00:00:00,138996250.666792,-0.152071,0.026640,-6.336164,-0.118284,0.379178
2018-12-02 00:00:00,138452232.021440,-0.152677,0.026976,-6.430209,0.110308,0.362986
2018-12-03 00:00:00,137897254.300052,-0.153154,0.027307,-6.522252,0.343844,0.346449
2018-12-04 00:00:00,137331394.343719,-0.153497,0.027633,-6.612310,0.582362,0.329578
2018-12-05 00:00:00,136754733.536900,-0.153700,0.027952,-6.700411,0.825868,0.312382
2018-12-06 00:00:00,136167358.060163,-0.153760,0.028266,-6.786590,1.074346,0.294870
2018-12-07 00:00:00,135569359.156493,-0.153670,0.028573,-6.870897,1.327749,0.277045
2018-12-08 00:00:00,134960833.412012,-0.153426,0.028873,-6.953390,1.586011,0.258911
2018-12-09 00:00:00,134341883.051612,-0.153022,0.029167,-7.034135,1.849049,0.240468
2018-12-10 00:00:00,133712616.250419,-0.152452,0.029454,-7.113211,2.116760,0.221714
2018-12-11 00:00:00,133073147.461812,-0.151712,0.029733,-7.190701,2.389041,0.202643
2018-12-12 00:00:00,132423597.762286,-0.150794,0.030005,-7.266698,2.665779,0.183252
2018-12-13 00:00:00,131764095.214873,-0.149694,0.030269,-7.341306,2.946862,0.163532
2018-12-14 00:00:00,131094775.251320,-0.148406,0.030525,-7.414633,3.232174,0.143476
2018-12-15 00:00:00,130415781.073848,-0.146923,0.030772,-7.486793,3.521598,0.123076
2018-12-16 00:00:00,129727264.077353,-0.145239,0.031010,-7.557914,3.815012,0.102322
2018-12-17 00:00:00,129029384.293514,-0.143348,0.031240,-7.628129,4.112282,0.081206
2018-12-18 00:00:00,128322310.856602,-0.141243,0.031459,-7.697583,4.413264,0.059715
2018-12-19 00:00:00,127606222.492584,-0.138919,0.031669,-7.766429,4.717792,0.037837
2018-12-20 00:00:00,126881308.032463,-0.136368,0.031868,-7.834832,5.025692,0.015557
2018-12-21 00:00:00,126147766.949911,-0.133583,0.032057,-7.902963,5.336771,-0.007142
2018-12-22 00:00:00,125405809.924727,-0.130559,0.032233,-7.971000,5.650843,-0.030279
2018-12-23 00:00:00,124655659.432482,-0.127287,0.032398,-8.039126,5.967737,-0.053867
2018-12-24 00:00:00,123897550.360975,-0.123762,0.032551,-8.107527,6.287322,-0.077920
2018-12-25 00:00:00,123131730.654632,-0.119975,0.032690,-8.176390,6.609512,-0.102446
2018-12-26 00:00:00,122358461.986338,-0.115920,0.032815,-8.245906,6.934267,-0.127443
2018-12-27 00:00:00,121578020.457965,-0.111588,0.032926,-8.316273,7.261582,-0.152904
2018-12-28 00:00:00,120790697.329556,-0.106972,0.033022,-8.387698,7.591454,-0.178818
2018-12-29 00:00:00,119996799.777059,-0.102063,0.033103,-8.460403,7.923877,-0.205168
2018-12-30 00:00:00,119196651.678299,-0.096853,0.033167,-8.534622,8.258810,-0.231941
2018-12-31 00:00:00,118390594.427209,-0.091334,0.033213,-8.610608,8.596190,-0.259120
2019-01-01 00:00:00,117578987.775079,-0.085496,0.033242,-8.688628,8.935911,-0.286690
2019-01-02 00:00:00,116762210.698511,-0.079330,0.033252,-8.768960,9.277840,-0.314637
2019-01-03 00:00:00,115940662.290940,-0.072826,0.033242,-8.851900,9.621809,-0.342949
2019-01-04 00:00:00,115114762.678177,-0.065977,0.033213,-8.937755,9.967621,-0.371615
2019-01-05 00:00:00,114284953.953169,-0.058770,0.033162,-9.026841,10.315047,-0.400621
2019-01-06 00:00:00,113451701.128208,-0.051197,0.033089,-9.119487,10.663830,-0.429958
2019-01-07 00:00:00,112615493.100472,-0.043248,0.032994,-9.216032,11.013685,-0.459614
2019-01-08 00:00:00,111776843.626357,-0.034913,0.032874,-9.316819,11.364298,-0.489579
2019-01-09 00:00:00,110936292.298746,-0.026180,0.032730,-9.422200,11.715327,-0.519840
2019-01-10 00:00:00,110094405.521596,-0.017042,0.032560,-9.532529,12.066403,-0.550387
2019-01-11 00:00:00,109251777.473450,-0.007486,0.032364,-9.648166,12.417132,-0.581203
2019-01-12 00:00:00,108409031.051998,0.002497,0.032140,-9.769470,12.767092,-0.612274
2019-01-13 00:00:00,107566818.789414,0.012917,0.031887,-9.896796,13.115834,-0.643583
2019-01-14 00:00:00,106725823.726533,0.023785,0.031604,-10.030500,13.462874,-0.675108
2019-01-15 00:00:00,105886760.234096,0.035109,0.031291,-10.170929,13.807694,-0.706831
2019-01-16 00:00:00,105050374.765914,0.046901,0.030945,-10.318417,14.149734,-0.738727
2019-01-17 00:00:00,104217446.527269,0.059169,0.030566,-10.473289,14.488393,-0.770770
2019-01-18 00:00:00,103388788.041917,0.071923,0.030154,-10.635845,14.823023,-0.802934
2019-01-19 00:00:00,102565245.596203,0.085172,0.029706,-10.806367,15.152936,-0.835188
2019-01-20 00:00:00,101747699.540491,0.098924,0.029221,-10.985103,15.477411,-0.867497
2019-01-21 00:00:00,100937064.422553,0.113186,0.028699,-11.172277,15.795723,-0.899819
2019-01-22 00:00:00,100134288.929152,0.127967,0.028139,-11.368078,16.107147,-0.932104
2019-01-23 00:00:00,99340355.608162,0.143272,0.027539,-11.572665,16.410982,-0.964288
2019-01-24 00:00:00,98556280.342971,0.159109,0.026898,-11.786168,16.706541,-0.996301
2019-01-25 00:00:00,97783111.550151,0.175482,0.026216,-12.008679,16.993142,-1.028062
2019-01-26 00:00:00,97021929.069587,0.192395,0.025492,-12.240255,17.270088,-1.059487
2019-01-27 00:00:00,96273842.717154,0.209853,0.024725,-12.480897,17.536647,-1.090488
2019-01-28 00:00:00,95539990.468430,0.227859,0.023915,-12.730557,17.792047,-1.120973
2019-01-29 00:00:00,94821536.246382,0.246414,0.023061,-12.989123,18.035480,-1.150851
2019-01-30 00:00:00,94119667.283430,0.265518,0.022162,-13.256409,18.266103,-1.180027
2019-01-31 00:00:00,93435591.034537,0.285170,0.021220,-13.532155,18.483047,-1.208406
2019-02-01 00:00:00,92770531.620711,0.305368,0.020234,-13.816021,18.685433,-1.235891
2019-02-02 00:00:00,92125725.786645,0.326108,0.019203,-14.107579,18.872375,-1.262382
2019-02-03 00:00:00,91502418.364458,0.347384,0.018130,-14.406312,19.042994,-1.287778
2019-02-04 00:00:00,90901857.240570,0.369188,0.017014,-14.711609,19.196430,-1.311978
2019-02-05 00:00:00,90325287.834629,0.391511,0.015856,-15.022761,19.331845,-1.334879
2019-02-06 00:00:00,89773947.107084,0.414341,0.014658,-15.338962,19.448444,-1.356380
2019-02-07 00:00:00,89249057.124436,0.437665,0.013422,-15.659310,19.545478,-1.376381
2019-02-08 00:00:00,88751818.224645,0.461466,0.012148,-15.982800,19.622261,-1.394779
2019-02-09 00:00:00,88283401.834602,0.485726,0.010839,-16.308340,19.678178,-1.411480
2019-02-10 00:00:00,87844943.009106,0.510426,0.009497,-16.634743,19.712700,-1.426391
2019-02-11 00:00:00,87437532.770452,0.535541,0.008125,-16.960742,19.725400,-1.439421
2019-02-12 00:00:00,87062210.341530,0.561048,0.006726,-17.284990,19.715951,-1.450488
2019-02-13 00:00:00,86719955.376255,0.586920,0.005303,-17.606076,19.684142,-1.459517
2019-02-14 00:00:00,86411680.301461,0.613127,0.003859,-17.922529,19.629887,-1.466437
2019-02-15 00:00:00,86138222.889591,0.639637,0.002397,-18.232825,19.553226,-1.471190
2019-02-16 00:00:00,85900339.187337,0.666419,0.000923,-18.535413,19.454333,-1.473725
2019-02-17 00:00:00,85698696.926352,0.693437,-0.000561,-18.828715,19.333525,-1.474001
2019-02-18 00:00:00,85533869.538065,0.720654,-0.002050,-19.111162,19.191269,-1.471986
2019-02-19 00:00:00,85406330.889734,0.748033,-0.003540,-19.381215,19.028197,-1.467658
2019-02-20 00:00:00,85316450.847469,0.775535,-0.005027,-19.637395,18.845104,-1.461002
2019-02-21 00:00:00,85264491.758129,0.803120,-0.006506,-19.878317,18.642958,-1.452016
2019-02-22 00:00:00,85250605.924584,0.830748,-0.007974,-20.102714,18.422879,-1.440705
2019-02-23 00:00:00,85274834.129055,0.858379,-0.009424,-20.309437,18.186115,-1.427092
2019-02-24 00:00:00,85337105.236164,0.885972,-0.010855,-20.497467,17.934016,-1.411212
2019-02-25 00:00:00,85437236.884611,0.913487,-0.012260,-20.665917,17.668009,-1.393115
2019-02-26 00:00:00,85574937.252937,0.940885,-0.013637,-20.814021,17.389572,-1.372868
2019-02-27 00:00:00,85749807.859602,0.968127,-0.014982,-20.941153,17.100221,-1.350547
2019-02-28 00:00:00,85961347.339040,0.995177,-0.016290,-21.046818,16.801493,-1.326242
2019-03-01 00:00:00,86208956.112628,1.021999,-0.017560,-21.130660,16.494933,-1.300052
2019-03-02 00:00:00,86491941.859450,1.048557,-0.018787,-21.192461,16.182076,-1.272086
2019-03-03 00:00:00,86809525.677137,1.074820,-0.019970,-21.232147,15.864435,-1.242458
2019-03-04 00:00:00,87160848.814747,1.100757,-0.021106,-21.249772,15.543492,-1.211288
2019-03-05 00:00:00,87544979.852608,1.126339,-0.022194,-21.245522,15.220672,-1.178700
2019-03-06 00:00:00,87960922.204871,1.151540,-0.023230,-21.219704,14.897348,-1.144822
2019-03-07 00:00:00,88407621.819519,1.176335,-0.024215,-21.172732,14.574813,-1.109782
2019-03-08 00:00:00,88883974.957858,1.200701,-0.025147,-21.105117,14.254280,-1.073707
2019-03-09 00:00:00,89388835.942554,1.224620,-0.026025,-21.017460,13.936878,-1.036724
2019-03-10 00:00:00,89921024.772316,1.248072,-0.026849,-20.910429,13.623639,-0.998960
2019-03-11 00:00:00,90479334.515201,1.271044,-0.027620,-20.784757,13.315498,-0.960535
2019-03-12 00:00:00,91062538.402224,1.293520,-0.028336,-20.641221,13.013293,-0.921567
2019-03-13 00:00:00,91669396.558821,1.315490,-0.028999,-20.480632,12.717767,-0.882169
2019-03-14 00:00:00,92298662.322521,1.336945,-0.029608,-20.303822,12.429558,-0.842448
2019-03-15 00:00:00,92949088.110216,1.357877,-0.030166,-20.111632,12.149218,-0.802506
2019-03-16 00:00:00,93619430.808071,1.378280,-0.030672,-19.904898,11.877207,-0.762438
2019-03-17 00:00:00,94308456.669746,1.398150,-0.031129,-19.684443,11.613896,-0.722331
2019-03-18 00:00:00,95014945.718654,1.417485,-0.031536,-19.451072,11.359584,-0.682268
2019-03-19 00:00:00,95737695.656821,1.436284,-0.031896,-19.205580,11.114495,-0.642324
2019-03-20 00:00:00,96475525.292510,1.454546,-0.032210,-18.948759,10.878791,-0.602566
2019-03-21 00:00:00,97227277.502615,1.472274,-0.032479,-18.681411,10.652574,-0.563059
2019-03-22 00:00:00,97991821.752833,1.489469,-0.032705,-18.404359,10.435891,-0.523859
2019-03-23 00:00:00,98768056.199786,1.506136,-0.032889,-18.118444,10.228731,-0.485019
2019-03-24 00:00:00,99554909.403906,1.522278,-0.033033,-17.824517,10.031033,-0.446589
2019-03-25 00:00:00,100351341.682296,1.537901,-0.033139,-17.523413,9.842682,-0.408614
2019-03-26 00:00:00,101156346.132040,1.553013,-0.033209,-17.215941,9.663513,-0.371134
2019-03-27 00:00:00,101968949.354772,1.567618,-0.033243,-16.902873,9.493322,-0.334184
2019-03-28 00:00:00,102788211.911618,1.581726,-0.033244,-16.584932,9.331865,-0.297800
2019-03-29 00:00:00,103613228.539412,1.595345,-0.033212,-16.262796,9.178871,-0.262008
2019-03-30 00:00:00,104443128.153836,1.608482,-0.033151,-15.937103,9.034042,-0.226833
2019-03-31 00:00:00,105277073.668354,1.621148,-0.033060,-15.608445,8.897058,-0.192294
2019-04-01 00:00:00,106114261.651837,1.633351,-0.032942,-15.277383,8.767586,-0.158412
2019-04-02 00:00:00,106953921.848955,1.645101,-0.032798,-14.944440,8.645282,-0.125198
2019-04-03 00:00:00,107795316.583632,1.656408,-0.032629,-14.610109,8.529786,-0.092664
2019-04-04 00:00:00,108637740.066161,1.667282,-0.032437,-14.274852,8.420740,-0.060816
2019-04-05 00:00:00,109480015.635732,1.676801,-0.033991,-12.268777,8.362200,-3.194851
2019-04-06 00:00:00,110315731.721210,1.685544,-0.036225,-11.933279,8.207418,-3.161541
2019-04-07 00:00:00,111143591.640719,1.693914,-0.038401,-11.600680,8.057851,-3.126676
2019-04-08 00:00:00,111963172.230116,1.701922,-0.040520,-11.271229,7.913094,-3.090350
2019-04-09 00:00:00,112774075.377573,1.709580,-0.042584,-10.945139,7.772765,-3.052654
2019-04-10 00:00:00,113575926.767045,1.716901,-0.044593,-10.622585,7.636497,-3.013672
2019-04-11 00:00:00,114368374.499946,1.723896,-0.046547,-10.303706,7.503941,-2.973484
2019-04-12 00:00:00,115151087.805144,1.730577,-0.048449,-9.988605,7.374773,-2.932164
2019-04-13 00:00:00,115923755.929952,1.736953,-0.050298,-9.677347,7.248685,-2.889783
2019-04-14 00:00:00,116686086.976856,1.743035,-0.052096,-9.369963,7.125391,-2.846407
2019-04-15 00:00:00,117437806.798952,1.748834,-0.053843,-9.066458,7.004625,-2.802098
2019-04-16 00:00:00,118178658.019920,1.754359,-0.055540,-8.766813,6.886140,-2.756917
2019-04-17 00:00:00,118908398.997624,1.759619,-0.057188,-8.471003,6.769707,-2.710921
2019-04-18 00:00:00,119626803.021475,1.764624,-0.058789,-8.179014,6.655103,-2.664166
2019-04-19 00:00:00,120333657.266219,1.769381,-0.060342,-7.890859,6.542118,-2.616704
2019-04-20 00:00:00,121028762.199888,1.773899,-0.061850,-7.606585,6.430541,-2.568585
2019-04-21 00:00:00,121711930.583655,1.778185,-0.063312,-7.326278,6.320168,-2.519859
2019-04-22 00:00:00,122382986.870962,1.782249,-0.064729,-7.050051,6.210792,-2.470567
2019-04-23 00:00:00,123041766.500440,1.786097,-0.066103,-6.778034,6.102215,-2.420755
2019-04-24 00:00:00,123688115.196139,1.789736,-0.067435,-6.510357,5.994243,-2.370457
2019-04-25 00:00:00,124321888.407209,1.793174,-0.068724,-6.247143,5.886693,-2.319712
2019-04-26 00:00:00,124942950.654125,1.796419,-0.069972,-5.988503,5.779392,-2.268551
2019-04-27 00:00:00,125551175.069329,1.799476,-0.071180,-5.734536,5.672177,-2.217006
2019-04-28 00:00:00,126146442.850384,1.802354,-0.072348,-5.485328,5.564893,-2.165104
2019-04-29 00:00:00,126728642.702239,1.805057,-0.073477,-5.240960,5.457399,-2.112872
2019-04-30 00:00:00,127297670.521067,1.807594,-0.074568,-5.001511,5.349556,-2.060334
2019-05-01 00:00:00,127853428.837090,1.809969,-0.075622,-4.767056,5.241237,-2.007513
2019-05-02 00:00:00,128395826.457693,1.812190,-0.076639,-4.537672,5.132320,-1.954430
2019-05-03 00:00:00,128924778.122869,1.814262,-0.077619,-4.313436,5.022691,-1.901103
2019-05-04 00:00:00,129440204.083645,1.816192,-0.078565,-4.094423,4.912241,-1.847550
2019-05-05 00:00:00,129942029.792316,1.817985,-0.079475,-3.880701,4.800870,-1.793786
2019-05-06 00:00:00,130430185.626767,1.819647,-0.080351,-3.672325,4.688488,-1.739825
2019-05-07 00:00:00,130904606.502142,1.821183,-0.081193,-3.469332,4.575016,-1.685681
2019-05-08 00:00:00,131365231.660991,1.822599,-0.082002,-3.271730,4.460388,-1.631364
2019-05-09 00:00:00,131812004.438107,1.823900,-0.082779,-3.079502,4.344549,-1.576887
2019-05-10 00:00:00,132244871.898128,1.825091,-0.083523,-2.892599,4.227460,-1.522261
2019-05-11 00:00:00,132663784.696122,1.826178,-0.084236,-2.710945,4.109093,-1.467495
2019-05-12 00:00:00,133068696.869853,1.827164,-0.084917,-2.534442,3.989433,-1.412603
2019-05-13 00:00:00,133459565.554427,1.828056,-0.085568,-2.362975,3.868473,-1.357596
2019-05-14 00:00:00,133836350.911039,1.828857,-0.086188,-2.196421,3.746210,-1.302486
2019-05-15 00:00:00,134199015.774763,1.829571,-0.086779,-2.034658,3.622652,-1.247285
2019-05-16 00:00:00,134547525.678720,1.830202,-0.087339,-1.877577,3.497801,-1.192007
2019-05-17 00:00:00,134881848.564050,1.830755,-0.087871,-1.725093,3.371658,-1.136664
2019-05-18 00:00:00,135201954.677267,1.831233,-0.088374,-1.577156,3.244218,-1.081268
2019-05-19 00:00:00,135507816.417892,1.831639,-0.088848,-1.433752,3.115471,-1.025830
2019-05-20 00:00:00,135799408.274985,1.831979,-0.089295,-1.294901,2.985398,-0.970359
2019-05-21 00:00:00,136076706.572166,1.832254,-0.089713,-1.160655,2.853974,-0.914865
2019-05-22 00:00:00,136339689.499531,1.832469,-0.090104,-1.031081,2.721175,-0.859354
2019-05-23 00:00:00,136588336.926682,1.832627,-0.090468,-0.906255,2.586974,-0.803832
2019-05-24 00:00:00,136822630.310763,1.832731,-0.090804,-0.786252,2.451346,-0.748305
2019-05-25 00:00:00,137042552.674966,1.832786,-0.091115,-0.671145,2.314271,-0.692776
2019-05-26 00:00:00,137248088.399658,1.832794,-0.091398,-0.561000,2.175732,-0.637250
2019-05-27 00:00:00,137439223.254096,1.832760,-0.091655,-0.455878,2.035714,-0.581728
2019-05-28 00:00:00,137615944.329523,1.832686,-0.091887,-0.355841,1.894204,-0.526216
2019-05-29 00:00:00,137778239.879017,1.832576,-0.092092,-0.260949,1.751192,-0.470715
2019-05-30 00:00:00,137926099.336164,1.832434,-0.092272,-0.171269,1.606666,-0.415227
2019-05-31 00:00:00,138059513.245783,1.832262,-0.092426,-0.086873,1.460614,-0.359754
2019-06-01 00:00:00,138178473.238138,1.832066,-0.092554,-0.007841,1.313026,-0.304296
2019-06-02 00:00:00,138282971.925680,1.831847,-0.092658,0.065747,1.163889,-0.248856
2019-06-03 00:00:00,138373002.890806,1.831610,-0.092736,0.133815,1.013196,-0.193432
2019-06-04 00:00:00,138448560.729909,1.831358,-0.092789,0.196301,0.860942,-0.138025
2019-06-05 00:00:00,138509640.900765,1.831096,-0.092817,0.253172,0.707130,-0.082635
2019-06-06 00:00:00,138556239.763210,1.830825,-0.092820,0.304430,0.551776,-0.027264
2019-06-07 00:00:00,138588354.554683,1.830551,-0.092799,0.350121,0.394904,0.028086
2019-06-08 00:00:00,138605983.440570,1.830275,-0.092752,0.390328,0.236548,0.083412
2019-06-09 00:00:00,138609125.347074,1.830003,-0.092680,0.425164,0.076754,0.138709
2019-06-10 00:00:00,138597780.093562,1.829737,-0.092584,0.454762,-0.084432,0.193970
2019-06-11 00:00:00,138571948.347355,1.829481,-0.092462,0.479262,-0.246960,0.249190
2019-06-12 00:00:00,138531631.637049,1.829237,-0.092316,0.498798,-0.410785,0.304361
2019-06-13 00:00:00,138476832.312934,1.829009,-0.092144,0.513490,-0.575862,0.359475
2019-06-14 00:00:00,138407553.637684,1.828800,-0.091948,0.523441,-0.742156,0.414525
2019-06-15 00:00:00,138323799.752937,1.828613,-0.091727,0.528725,-0.909638,0.469504
2019-06-16 00:00:00,138225575.675424,1.828451,-0.091480,0.529393,-1.078285,0.524407
2019-06-17 00:00:00,138112887.422076,1.828317,-0.091208,0.525465,-1.248087,0.579227
2019-06-18 00:00:00,137985741.885288,1.828213,-0.090911,0.516937,-1.419035,0.633959
2019-06-19 00:00:00,137844147.061794,1.828143,-0.090589,0.503786,-1.591132,0.688599
2019-06-20 00:00:00,137688111.916802,1.828111,-0.090241,0.485974,-1.764383,0.743142
2019-06-21 00:00:00,137517646.522103,1.828118,-0.089867,0.463457,-1.938796,0.797587
2019-06-22 00:00:00,137332762.098650,1.828169,-0.089467,0.436188,-2.114383,0.851928
2019-06-23 00:00:00,137133471.043654,1.828266,-0.089041,0.404121,-2.291154,0.906162
2019-06-24 00:00:00,136919787.036331,1.828413,-0.088589,0.367213,-2.469125,0.960286
2019-06-25 00:00:00,136691725.056697,1.828614,-0.088111,0.325424,-2.648307,1.014296
2019-06-26 00:00:00,136449301.477614,1.828872,-0.087606,0.278713,-2.828719,1.068186
2019-06-27 00:00:00,136192534.186085,1.829191,-0.087074,0.227035,-3.010381,1.121954
2019-06-28 00:00:00,135921442.558183,1.829574,-0.086516,0.170338,-3.193315,1.175594
2019-06-29 00:00:00,135636047.724698,1.830025,-0.085929,0.108563,-3.377553,1.229103
2019-06-30 00:00:00,135336372.497996,1.830548,-0.085315,0.041640,-3.563127,1.282474
2019-07-01 00:00:00,135022441.586676,1.831147,-0.084673,-0.030503,-3.750078,1.335705
2019-07-02 00:00:00,134694281.688566,1.831827,-0.084003,-0.107935,-3.938448,1.388789
2019-07-03 00:00:00,134351921.569951,1.832592,-0.083305,-0.190705,-4.128275,1.441721
2019-07-04 00:00:00,133995392.301004,1.833445,-0.082577,-0.278823,-4.319596,1.494492
2019-07-05 00:00:00,133624727.293228,1.834393,-0.081820,-0.372251,-4.512436,1.547093
2019-07-06 00:00:00,133239962.504753,1.835439,-0.081033,-0.470898,-4.706810,1.599512
2019-07-07 00:00:00,132841136.572800,1.836588,-0.080216,-0.574626,-4.902727,1.651735
2019-07-08 00:00:00,132428291.058878,1.837844,-0.079368,-0.683268,-5.100190,1.703746
2019-07-09 00:00:00,132001470.551895,1.839214,-0.078490,-0.796646,-5.299205,1.755529
2019-07-10 00:00:00,131560722.908142,1.840700,-0.077580,-0.914584,-5.499781,1.807066
2019-07-11 00:00:00,131106099.461192,1.842309,-0.076638,-1.036920,-5.701936,1.858338
2019-07-12 00:00:00,130637655.243598,1.844044,-0.075664,-1.163510,-5.905697,1.909326
2019-07-13 00:00:00,130155449.178725,1.845910,-0.074657,-1.294231,-6.111099,1.960012
2019-07-14 00:00:00,129659544.482669,1.847914,-0.073616,-1.428974,-6.318190,2.010376
2019-07-15 00:00:00,129150008.754208,1.850059,-0.072542,-1.567651,-6.527025,2.060399
2019-07-16 00:00:00,128626914.352145,1.852351,-0.071433,-1.710184,-6.737669,2.110059
2019-07-17 00:00:00,128090338.758971,1.854795,-0.070289,-1.856512,-6.950197,2.159335
2019-07-18 00:00:00,127540364.768277,1.857396,-0.069110,-2.006579,-7.164693,2.208207
2019-07-19 00:00:00,126977080.997498,1.860161,-0.067894,-2.160337,-7.381248,2.256650
